FIPS Code,State,Area name,Attribute,Value
1113,AL,Russell County,"Percent of adults with less than a high school diploma, 1980",57.2
1113,AL,Russell County,"Percent of adults with a high school diploma only, 1980",28.6
1113,AL,Russell County,"Percent of adults completing some college (1-3 years), 1980",8.5
1113,AL,Russell County,"Percent of adults completing four years of college or higher, 1980",5.7
1113,AL,Russell County,"Less than high school graduate, 1990",12750.0
1113,AL,Russell County,"High school graduate (or equivalency), 1990",9153.0
1113,AL,Russell County,"Some college or associate degree, 1990",5332.0
1113,AL,Russell County,"Bachelor's degree or higher, 1990",2437.0
1113,AL,Russell County,"Percent of adults who are not high school graduates, 1990",43.0
1113,AL,Russell County,"Percent of adults who are high school graduates (or equivalent), 1990",30.8
1113,AL,Russell County,"Percent of adults completing some college or associate degree, 1990",18.0
1113,AL,Russell County,"Percent of adults with a bachelor's degree or higher, 1990",8.2
1113,AL,Russell County,"Less than high school graduate, 2000",10749.0
1113,AL,Russell County,"High school graduate (or equivalency), 2000",10594.0
1113,AL,Russell County,"Some college or associate degree, 2000",7654.0
1113,AL,Russell County,"Bachelor's degree or higher, 2000",3110.0
1113,AL,Russell County,"Percent of adults who are not high school graduates, 2000",33.5
1113,AL,Russell County,"Percent of adults who are high school graduates (or equivalent), 2000",33.0
1113,AL,Russell County,"Percent of adults completing some college or associate degree, 2000",23.8
1113,AL,Russell County,"Percent of adults with a bachelor's degree or higher, 2000",9.7
1113,AL,Russell County,"Less than high school graduate, 2008-12",7559.0
1113,AL,Russell County,"High school graduate (or equivalency), 2008-12",11261.0
1113,AL,Russell County,"Some college or associate degree, 2008-12",11005.0
1113,AL,Russell County,"Bachelor's degree or higher, 2008-12",5123.0
1113,AL,Russell County,"Percent of adults who are not high school graduates, 2008-12",21.62927778
1113,AL,Russell County,"Percent of adults who are high school graduates (or equivalent), 2008-12",32.22215864
1113,AL,Russell County,"Percent of adults completing some college or associate degree, 2008-12",31.48964175
1113,AL,Russell County,"Percent of adults with a bachelor's degree or higher, 2008-12",14.65892183
1113,AL,Russell County,"Less than high school graduate, 2019-23",5687.0
1113,AL,Russell County,"High school graduate (or equivalency), 2019-23",12427.0
1113,AL,Russell County,"Some college or associate degree, 2019-23",15161.0
1113,AL,Russell County,"Bachelor's degree or higher, 2019-23",6744.0
1113,AL,Russell County,"Percent of adults who are not high school graduates, 2019-23",14.21074989
1113,AL,Russell County,"Percent of adults who are high school graduates (or equivalent), 2019-23",31.05274994
1113,AL,Russell County,"Percent of adults completing some college or associate degree, 2019-23",37.88450486
1113,AL,Russell County,"Percent of adults with a bachelor's degree or higher, 2019-23",16.8519953
1115,AL,St. Clair County,2013 Urban Influence Code,1.0
1115,AL,St. Clair County,2024 Urban Influence Code,1.0
1115,AL,St. Clair County,2013 Rural-urban Continuum Code,1.0
1115,AL,St. Clair County,2023 Rural-urban Continuum Code,1.0
1115,AL,St. Clair County,"Less than a high school diploma, 1970",10304.0
1115,AL,St. Clair County,"High school diploma only, 1970",3540.0
1115,AL,St. Clair County,"Some college (1-3 years), 1970",666.0
1115,AL,St. Clair County,"Four years of college or higher, 1970",471.0
1115,AL,St. Clair County,"Percent of adults with less than a high school diploma, 1970",68.8
1115,AL,St. Clair County,"Percent of adults with a high school diploma only, 1970",23.6
1115,AL,St. Clair County,"Percent of adults completing some college (1-3 years), 1970",4.4
1115,AL,St. Clair County,"Percent of adults completing four years of college or higher, 1970",3.1
1115,AL,St. Clair County,"Less than a high school diploma, 1980",11841.0
1115,AL,St. Clair County,"High school diploma only, 1980",7947.0
1115,AL,St. Clair County,"Some college (1-3 years), 1980",2335.0
1115,AL,St. Clair County,"Four years of college or higher, 1980",1519.0
1115,AL,St. Clair County,"Percent of adults with less than a high school diploma, 1980",50.1
1115,AL,St. Clair County,"Percent of adults with a high school diploma only, 1980",33.6
1115,AL,St. Clair County,"Percent of adults completing some college (1-3 years), 1980",9.9
1115,AL,St. Clair County,"Percent of adults completing four years of college or higher, 1980",6.4
1115,AL,St. Clair County,"Less than high school graduate, 1990",12450.0
1115,AL,St. Clair County,"High school graduate (or equivalency), 1990",10492.0
1115,AL,St. Clair County,"Some college or associate degree, 1990",6271.0
1115,AL,St. Clair County,"Bachelor's degree or higher, 1990",2708.0
1115,AL,St. Clair County,"Percent of adults who are not high school graduates, 1990",39.0
1115,AL,St. Clair County,"Percent of adults who are high school graduates (or equivalent), 1990",32.9
1115,AL,St. Clair County,"Percent of adults completing some college or associate degree, 1990",19.6
1115,AL,St. Clair County,"Percent of adults with a bachelor's degree or higher, 1990",8.5
1115,AL,St. Clair County,"Less than high school graduate, 2000",12353.0
1115,AL,St. Clair County,"High school graduate (or equivalency), 2000",14921.0
1115,AL,St. Clair County,"Some college or associate degree, 2000",11036.0
1115,AL,St. Clair County,"Bachelor's degree or higher, 2000",4791.0
1115,AL,St. Clair County,"Percent of adults who are not high school graduates, 2000",28.7
1115,AL,St. Clair County,"Percent of adults who are high school graduates (or equivalent), 2000",34.6
1115,AL,St. Clair County,"Percent of adults completing some college or associate degree, 2000",25.6
1115,AL,St. Clair County,"Percent of adults with a bachelor's degree or higher, 2000",11.1
1115,AL,St. Clair County,"Less than high school graduate, 2008-12",11002.0
1115,AL,St. Clair County,"High school graduate (or equivalency), 2008-12",19643.0
1115,AL,St. Clair County,"Some college or associate degree, 2008-12",17938.0
1115,AL,St. Clair County,"Bachelor's degree or higher, 2008-12",8507.0
1115,AL,St. Clair County,"Percent of adults who are not high school graduates, 2008-12",19.27132598
1115,AL,St. Clair County,"Percent of adults who are high school graduates (or equivalent), 2008-12",34.40707655
1115,AL,St. Clair County,"Percent of adults completing some college or associate degree, 2008-12",31.42056402
1115,AL,St. Clair County,"Percent of adults with a bachelor's degree or higher, 2008-12",14.90103346
1115,AL,St. Clair County,"Less than high school graduate, 2019-23",8114.0
1115,AL,St. Clair County,"High school graduate (or equivalency), 2019-23",22658.0
1115,AL,St. Clair County,"Some college or associate degree, 2019-23",21550.0
1115,AL,St. Clair County,"Bachelor's degree or higher, 2019-23",13034.0
1115,AL,St. Clair County,"Percent of adults who are not high school graduates, 2019-23",12.41508048
1115,AL,St. Clair County,"Percent of adults who are high school graduates (or equivalent), 2019-23",34.66858437
1115,AL,St. Clair County,"Percent of adults completing some college or associate degree, 2019-23",32.97325418
1115,AL,St. Clair County,"Percent of adults with a bachelor's degree or higher, 2019-23",19.94308097
1117,AL,Shelby County,2013 Urban Influence Code,1.0
1117,AL,Shelby County,2024 Urban Influence Code,1.0
1117,AL,Shelby County,2013 Rural-urban Continuum Code,1.0
1117,AL,Shelby County,2023 Rural-urban Continuum Code,1.0
1117,AL,Shelby County,"Less than a high school diploma, 1970",12329.0
1117,AL,Shelby County,"High school diploma only, 1970",4731.0
1117,AL,Shelby County,"Some college (1-3 years), 1970",1110.0
1117,AL,Shelby County,"Four years of college or higher, 1970",1123.0
1117,AL,Shelby County,"Percent of adults with less than a high school diploma, 1970",63.9
1117,AL,Shelby County,"Percent of adults with a high school diploma only, 1970",24.5
1117,AL,Shelby County,"Percent of adults completing some college (1-3 years), 1970",5.8
1117,AL,Shelby County,"Percent of adults completing four years of college or higher, 1970",5.8
1117,AL,Shelby County,"Less than a high school diploma, 1980",13473.0
1117,AL,Shelby County,"High school diploma only, 1980",11735.0
1117,AL,Shelby County,"Some college (1-3 years), 1980",5204.0
1117,AL,Shelby County,"Four years of college or higher, 1980",6564.0
1117,AL,Shelby County,"Percent of adults with less than a high school diploma, 1980",36.4
1117,AL,Shelby County,"Percent of adults with a high school diploma only, 1980",31.7
1117,AL,Shelby County,"Percent of adults completing some college (1-3 years), 1980",14.1
1117,AL,Shelby County,"Percent of adults completing four years of college or higher, 1980",17.8
1117,AL,Shelby County,"Less than high school graduate, 1990",13507.0
1117,AL,Shelby County,"High school graduate (or equivalency), 1990",15884.0
1117,AL,Shelby County,"Some college or associate degree, 1990",14569.0
1117,AL,Shelby County,"Bachelor's degree or higher, 1990",17978.0
1117,AL,Shelby County,"Percent of adults who are not high school graduates, 1990",21.8
1117,AL,Shelby County,"Percent of adults who are high school graduates (or equivalent), 1990",25.6
1117,AL,Shelby County,"Percent of adults completing some college or associate degree, 1990",23.5
1117,AL,Shelby County,"Percent of adults with a bachelor's degree or higher, 1990",29.0
1117,AL,Shelby County,"Less than high school graduate, 2000",12386.0
1117,AL,Shelby County,"High school graduate (or equivalency), 2000",21671.0
1117,AL,Shelby County,"Some college or associate degree, 2000",25479.0
1117,AL,Shelby County,"Bachelor's degree or higher, 2000",34649.0
1117,AL,Shelby County,"Percent of adults who are not high school graduates, 2000",13.2
1117,AL,Shelby County,"Percent of adults who are high school graduates (or equivalent), 2000",23.0
1117,AL,Shelby County,"Percent of adults completing some college or associate degree, 2000",27.1
1117,AL,Shelby County,"Percent of adults with a bachelor's degree or higher, 2000",36.8
1117,AL,Shelby County,"Less than high school graduate, 2008-12",11096.0
1117,AL,Shelby County,"High school graduate (or equivalency), 2008-12",27883.0
1117,AL,Shelby County,"Some college or associate degree, 2008-12",38539.0
1117,AL,Shelby County,"Bachelor's degree or higher, 2008-12",52858.0
1117,AL,Shelby County,"Percent of adults who are not high school graduates, 2008-12",8.510768853
1117,AL,Shelby County,"Percent of adults who are high school graduates (or equivalent), 2008-12",21.3866049
1117,AL,Shelby County,"Percent of adults completing some college or associate degree, 2008-12",29.55988832
1117,AL,Shelby County,"Percent of adults with a bachelor's degree or higher, 2008-12",40.54273793
1117,AL,Shelby County,"Less than high school graduate, 2019-23",9336.0
1117,AL,Shelby County,"High school graduate (or equivalency), 2019-23",31864.0
1117,AL,Shelby County,"Some college or associate degree, 2019-23",42627.0
1117,AL,Shelby County,"Bachelor's degree or higher, 2019-23",71981.0
1117,AL,Shelby County,"Percent of adults who are not high school graduates, 2019-23",5.991990142
1117,AL,Shelby County,"Percent of adults who are high school graduates (or equivalent), 2019-23",20.45081125
1117,AL,Shelby County,"Percent of adults completing some college or associate degree, 2019-23",27.35867221
1117,AL,Shelby County,"Percent of adults with a bachelor's degree or higher, 2019-23",46.19852639
1119,AL,Sumter County,2013 Urban Influence Code,6.0
1119,AL,Sumter County,2024 Urban Influence Code,6.0
1119,AL,Sumter County,2013 Rural-urban Continuum Code,8.0
1119,AL,Sumter County,2023 Rural-urban Continuum Code,8.0
1119,AL,Sumter County,"Less than a high school diploma, 1970",5393.0
1119,AL,Sumter County,"High school diploma only, 1970",1391.0
1119,AL,Sumter County,"Some college (1-3 years), 1970",608.0
1119,AL,Sumter County,"Four years of college or higher, 1970",592.0
1119,AL,Sumter County,"Percent of adults with less than a high school diploma, 1970",67.5
1119,AL,Sumter County,"Percent of adults with a high school diploma only, 1970",17.4
1119,AL,Sumter County,"Percent of adults completing some college (1-3 years), 1970",7.6
1119,AL,Sumter County,"Percent of adults completing four years of college or higher, 1970",7.4
1119,AL,Sumter County,"Less than a high school diploma, 1980",4575.0
1119,AL,Sumter County,"High school diploma only, 1980",2314.0
1119,AL,Sumter County,"Some college (1-3 years), 1980",814.0
1119,AL,Sumter County,"Four years of college or higher, 1980",843.0
1119,AL,Sumter County,"Percent of adults with less than a high school diploma, 1980",53.5
1119,AL,Sumter County,"Percent of adults with a high school diploma only, 1980",27.1
1119,AL,Sumter County,"Percent of adults completing some college (1-3 years), 1980",9.5
1119,AL,Sumter County,"Percent of adults completing four years of college or higher, 1980",9.9
1119,AL,Sumter County,"Less than high school graduate, 1990",4259.0
1119,AL,Sumter County,"High school graduate (or equivalency), 1990",2343.0
1119,AL,Sumter County,"Some college or associate degree, 1990",1356.0
1119,AL,Sumter County,"Bachelor's degree or higher, 1990",996.0
1119,AL,Sumter County,"Percent of adults who are not high school graduates, 1990",47.6
1119,AL,Sumter County,"Percent of adults who are high school graduates (or equivalent), 1990",26.2
1119,AL,Sumter County,"Percent of adults completing some college or associate degree, 1990",15.1
1119,AL,Sumter County,"Percent of adults with a bachelor's degree or higher, 1990",11.1
1119,AL,Sumter County,"Less than high school graduate, 2000",3077.0
1119,AL,Sumter County,"High school graduate (or equivalency), 2000",2719.0
1119,AL,Sumter County,"Some college or associate degree, 2000",1849.0
1119,AL,Sumter County,"Bachelor's degree or higher, 2000",1086.0
1119,AL,Sumter County,"Percent of adults who are not high school graduates, 2000",35.2
1119,AL,Sumter County,"Percent of adults who are high school graduates (or equivalent), 2000",31.1
1119,AL,Sumter County,"Percent of adults completing some college or associate degree, 2000",21.2
1119,AL,Sumter County,"Percent of adults with a bachelor's degree or higher, 2000",12.4
1119,AL,Sumter County,"Less than high school graduate, 2008-12",2066.0
1119,AL,Sumter County,"High school graduate (or equivalency), 2008-12",3279.0
1119,AL,Sumter County,"Some college or associate degree, 2008-12",1776.0
1119,AL,Sumter County,"Bachelor's degree or higher, 2008-12",1287.0
1119,AL,Sumter County,"Percent of adults who are not high school graduates, 2008-12",24.57183635
1119,AL,Sumter County,"Percent of adults who are high school graduates (or equivalent), 2008-12",38.99857279
1119,AL,Sumter County,"Percent of adults completing some college or associate degree, 2008-12",21.12274025
1119,AL,Sumter County,"Percent of adults with a bachelor's degree or higher, 2008-12",15.30685062
1119,AL,Sumter County,"Less than high school graduate, 2019-23",858.0
1119,AL,Sumter County,"High school graduate (or equivalency), 2019-23",2430.0
1119,AL,Sumter County,"Some college or associate degree, 2019-23",2478.0
1119,AL,Sumter County,"Bachelor's degree or higher, 2019-23",1355.0
1119,AL,Sumter County,"Percent of adults who are not high school graduates, 2019-23",12.04886954
1119,AL,Sumter County,"Percent of adults who are high school graduates (or equivalent), 2019-23",34.12442073
1119,AL,Sumter County,"Percent of adults completing some college or associate degree, 2019-23",34.79848336
1119,AL,Sumter County,"Percent of adults with a bachelor's degree or higher, 2019-23",19.02822637
1121,AL,Talladega County,2013 Urban Influence Code,3.0
1121,AL,Talladega County,2024 Urban Influence Code,2.0
1121,AL,Talladega County,2013 Rural-urban Continuum Code,4.0
1121,AL,Talladega County,2023 Rural-urban Continuum Code,4.0
1121,AL,Talladega County,"Less than a high school diploma, 1970",21302.0
1121,AL,Talladega County,"High school diploma only, 1970",8258.0
1121,AL,Talladega County,"Some college (1-3 years), 1970",1898.0
1121,AL,Talladega County,"Four years of college or higher, 1970",1675.0
1121,AL,Talladega County,"Percent of adults with less than a high school diploma, 1970",64.3
1121,AL,Talladega County,"Percent of adults with a high school diploma only, 1970",24.9
1121,AL,Talladega County,"Percent of adults completing some college (1-3 years), 1970",5.7
1121,AL,Talladega County,"Percent of adults completing four years of college or higher, 1970",5.1
1121,AL,Talladega County,"Less than a high school diploma, 1980",20624.0
1121,AL,Talladega County,"High school diploma only, 1980",12765.0
1121,AL,Talladega County,"Some college (1-3 years), 1980",4004.0
1121,AL,Talladega County,"Four years of college or higher, 1980",3154.0
1121,AL,Talladega County,"Percent of adults with less than a high school diploma, 1980",50.9
1121,AL,Talladega County,"Percent of adults with a high school diploma only, 1980",31.5
1121,AL,Talladega County,"Percent of adults completing some college (1-3 years), 1980",9.9
1121,AL,Talladega County,"Percent of adults completing four years of college or higher, 1980",7.8
1121,AL,Talladega County,"Less than high school graduate, 1990",18098.0
1121,AL,Talladega County,"High school graduate (or equivalency), 1990",14713.0
1121,AL,Talladega County,"Some college or associate degree, 1990",8576.0
1121,AL,Talladega County,"Bachelor's degree or higher, 1990",4704.0
1121,AL,Talladega County,"Percent of adults who are not high school graduates, 1990",39.3
1121,AL,Talladega County,"Percent of adults who are high school graduates (or equivalent), 1990",31.9
1121,AL,Talladega County,"Percent of adults completing some college or associate degree, 1990",18.6
1121,AL,Talladega County,"Percent of adults with a bachelor's degree or higher, 1990",10.2
1121,AL,Talladega County,"Less than high school graduate, 2000",16102.0
1121,AL,Talladega County,"High school graduate (or equivalency), 2000",18270.0
1121,AL,Talladega County,"Some college or associate degree, 2000",12737.0
1121,AL,Talladega County,"Bachelor's degree or higher, 2000",5951.0
1121,AL,Talladega County,"Percent of adults who are not high school graduates, 2000",30.3
1121,AL,Talladega County,"Percent of adults who are high school graduates (or equivalent), 2000",34.4
1121,AL,Talladega County,"Percent of adults completing some college or associate degree, 2000",24.0
1121,AL,Talladega County,"Percent of adults with a bachelor's degree or higher, 2000",11.2
1121,AL,Talladega County,"Less than high school graduate, 2008-12",12349.0
1121,AL,Talladega County,"High school graduate (or equivalency), 2008-12",20942.0
1121,AL,Talladega County,"Some college or associate degree, 2008-12",15669.0
1121,AL,Talladega County,"Bachelor's degree or higher, 2008-12",6862.0
1121,AL,Talladega County,"Percent of adults who are not high school graduates, 2008-12",22.1221024
1121,AL,Talladega County,"Percent of adults who are high school graduates (or equivalent), 2008-12",37.51567482
1121,AL,Talladega County,"Percent of adults completing some college or associate degree, 2008-12",28.0695783
1121,AL,Talladega County,"Percent of adults with a bachelor's degree or higher, 2008-12",12.29264448
1121,AL,Talladega County,"Less than high school graduate, 2019-23",8967.0
1121,AL,Talladega County,"High school graduate (or equivalency), 2019-23",20730.0
1121,AL,Talladega County,"Some college or associate degree, 2019-23",18457.0
1121,AL,Talladega County,"Bachelor's degree or higher, 2019-23",9740.0
1121,AL,Talladega County,"Percent of adults who are not high school graduates, 2019-23",15.48865167
1121,AL,Talladega County,"Percent of adults who are high school graduates (or equivalent), 2019-23",35.80681936
1121,AL,Talladega County,"Percent of adults completing some college or associate degree, 2019-23",31.88067848
1121,AL,Talladega County,"Percent of adults with a bachelor's degree or higher, 2019-23",16.82385049
1123,AL,Tallapoosa County,2013 Urban Influence Code,6.0
1123,AL,Tallapoosa County,2024 Urban Influence Code,5.0
1123,AL,Tallapoosa County,2013 Rural-urban Continuum Code,6.0
1123,AL,Tallapoosa County,2023 Rural-urban Continuum Code,6.0
1123,AL,Tallapoosa County,"Less than a high school diploma, 1970",12564.0
1123,AL,Tallapoosa County,"High school diploma only, 1970",4419.0
1123,AL,Tallapoosa County,"Some college (1-3 years), 1970",963.0
1123,AL,Tallapoosa County,"Four years of college or higher, 1970",833.0
1123,AL,Tallapoosa County,"Percent of adults with less than a high school diploma, 1970",66.9
1123,AL,Tallapoosa County,"Percent of adults with a high school diploma only, 1970",23.5
1123,AL,Tallapoosa County,"Percent of adults completing some college (1-3 years), 1970",5.1
1123,AL,Tallapoosa County,"Percent of adults completing four years of college or higher, 1970",4.4
1123,AL,Tallapoosa County,"Less than a high school diploma, 1980",11867.0
1123,AL,Tallapoosa County,"High school diploma only, 1980",6899.0
1123,AL,Tallapoosa County,"Some college (1-3 years), 1980",2289.0
1123,AL,Tallapoosa County,"Four years of college or higher, 1980",1904.0
1123,AL,Tallapoosa County,"Percent of adults with less than a high school diploma, 1980",51.7
1123,AL,Tallapoosa County,"Percent of adults with a high school diploma only, 1980",30.0
1123,AL,Tallapoosa County,"Percent of adults completing some college (1-3 years), 1980",10.0
1123,AL,Tallapoosa County,"Percent of adults completing four years of college or higher, 1980",8.3
1123,AL,Tallapoosa County,"Less than high school graduate, 1990",10611.0
1123,AL,Tallapoosa County,"High school graduate (or equivalency), 1990",7187.0
1123,AL,Tallapoosa County,"Some college or associate degree, 1990",4461.0
1123,AL,Tallapoosa County,"Bachelor's degree or higher, 1990",2902.0
1123,AL,Tallapoosa County,"Percent of adults who are not high school graduates, 1990",42.2
1123,AL,Tallapoosa County,"Percent of adults who are high school graduates (or equivalent), 1990",28.6
1123,AL,Tallapoosa County,"Percent of adults completing some college or associate degree, 1990",17.7
1123,AL,Tallapoosa County,"Percent of adults with a bachelor's degree or higher, 1990",11.5
1123,AL,Tallapoosa County,"Less than high school graduate, 2000",8489.0
1123,AL,Tallapoosa County,"High school graduate (or equivalency), 2000",9348.0
1123,AL,Tallapoosa County,"Some college or associate degree, 2000",6524.0
1123,AL,Tallapoosa County,"Bachelor's degree or higher, 2000",4012.0
1123,AL,Tallapoosa County,"Percent of adults who are not high school graduates, 2000",29.9
1123,AL,Tallapoosa County,"Percent of adults who are high school graduates (or equivalent), 2000",32.9
1123,AL,Tallapoosa County,"Percent of adults completing some college or associate degree, 2000",23.0
1123,AL,Tallapoosa County,"Percent of adults with a bachelor's degree or higher, 2000",14.1
1123,AL,Tallapoosa County,"Less than high school graduate, 2008-12",6453.0
1123,AL,Tallapoosa County,"High school graduate (or equivalency), 2008-12",10220.0
1123,AL,Tallapoosa County,"Some college or associate degree, 2008-12",7850.0
1123,AL,Tallapoosa County,"Bachelor's degree or higher, 2008-12",4493.0
1123,AL,Tallapoosa County,"Percent of adults who are not high school graduates, 2008-12",22.23945409
1123,AL,Tallapoosa County,"Percent of adults who are high school graduates (or equivalent), 2008-12",35.22194651
1123,AL,Tallapoosa County,"Percent of adults completing some college or associate degree, 2008-12",27.05403915
1123,AL,Tallapoosa County,"Percent of adults with a bachelor's degree or higher, 2008-12",15.48456024
1123,AL,Tallapoosa County,"Less than high school graduate, 2019-23",4818.0
1123,AL,Tallapoosa County,"High school graduate (or equivalency), 2019-23",9741.0
1123,AL,Tallapoosa County,"Some college or associate degree, 2019-23",9626.0
1123,AL,Tallapoosa County,"Bachelor's degree or higher, 2019-23",5572.0
1123,AL,Tallapoosa County,"Percent of adults who are not high school graduates, 2019-23",16.1911483
1123,AL,Tallapoosa County,"Percent of adults who are high school graduates (or equivalent), 2019-23",32.73515475
1123,AL,Tallapoosa County,"Percent of adults completing some college or associate degree, 2019-23",32.34869106
1123,AL,Tallapoosa County,"Percent of adults with a bachelor's degree or higher, 2019-23",18.72500588
1125,AL,Tuscaloosa County,2013 Urban Influence Code,2.0
1125,AL,Tuscaloosa County,2024 Urban Influence Code,4.0
1125,AL,Tuscaloosa County,2013 Rural-urban Continuum Code,3.0
1125,AL,Tuscaloosa County,2023 Rural-urban Continuum Code,2.0
1125,AL,Tuscaloosa County,"Less than a high school diploma, 1970",33142.0
1125,AL,Tuscaloosa County,"High school diploma only, 1970",15125.0
1125,AL,Tuscaloosa County,"Some college (1-3 years), 1970",5192.0
1125,AL,Tuscaloosa County,"Four years of college or higher, 1970",6571.0
1125,AL,Tuscaloosa County,"Percent of adults with less than a high school diploma, 1970",55.2
1125,AL,Tuscaloosa County,"Percent of adults with a high school diploma only, 1970",25.2
1125,AL,Tuscaloosa County,"Percent of adults completing some college (1-3 years), 1970",8.6
1125,AL,Tuscaloosa County,"Percent of adults completing four years of college or higher, 1970",10.9
1125,AL,Tuscaloosa County,"Less than a high school diploma, 1980",29433.0
1125,AL,Tuscaloosa County,"High school diploma only, 1980",22955.0
1125,AL,Tuscaloosa County,"Some college (1-3 years), 1980",9058.0
1125,AL,Tuscaloosa County,"Four years of college or higher, 1980",12237.0
1125,AL,Tuscaloosa County,"Percent of adults with less than a high school diploma, 1980",39.9
1125,AL,Tuscaloosa County,"Percent of adults with a high school diploma only, 1980",31.2
1125,AL,Tuscaloosa County,"Percent of adults completing some college (1-3 years), 1980",12.3
1125,AL,Tuscaloosa County,"Percent of adults completing four years of college or higher, 1980",16.6
1125,AL,Tuscaloosa County,"Less than high school graduate, 1990",27062.0
1125,AL,Tuscaloosa County,"High school graduate (or equivalency), 1990",24689.0
1125,AL,Tuscaloosa County,"Some college or associate degree, 1990",19429.0
1125,AL,Tuscaloosa County,"Bachelor's degree or higher, 1990",17782.0
1125,AL,Tuscaloosa County,"Percent of adults who are not high school graduates, 1990",30.4
1125,AL,Tuscaloosa County,"Percent of adults who are high school graduates (or equivalent), 1990",27.8
1125,AL,Tuscaloosa County,"Percent of adults completing some college or associate degree, 1990",21.8
1125,AL,Tuscaloosa County,"Percent of adults with a bachelor's degree or higher, 1990",20.0
1125,AL,Tuscaloosa County,"Less than high school graduate, 2000",20981.0
1125,AL,Tuscaloosa County,"High school graduate (or equivalency), 2000",28115.0
1125,AL,Tuscaloosa County,"Some college or associate degree, 2000",26139.0
1125,AL,Tuscaloosa County,"Bachelor's degree or higher, 2000",23804.0
1125,AL,Tuscaloosa County,"Percent of adults who are not high school graduates, 2000",21.2
1125,AL,Tuscaloosa County,"Percent of adults who are high school graduates (or equivalent), 2000",28.4
1125,AL,Tuscaloosa County,"Percent of adults completing some college or associate degree, 2000",26.4
1125,AL,Tuscaloosa County,"Percent of adults with a bachelor's degree or higher, 2000",24.0
1125,AL,Tuscaloosa County,"Less than high school graduate, 2008-12",16286.0
1125,AL,Tuscaloosa County,"High school graduate (or equivalency), 2008-12",36344.0
1125,AL,Tuscaloosa County,"Some college or associate degree, 2008-12",31429.0
1125,AL,Tuscaloosa County,"Bachelor's degree or higher, 2008-12",30409.0
1125,AL,Tuscaloosa County,"Percent of adults who are not high school graduates, 2008-12",14.22755705
1125,AL,Tuscaloosa County,"Percent of adults who are high school graduates (or equivalent), 2008-12",31.75035818
1125,AL,Tuscaloosa County,"Percent of adults completing some college or associate degree, 2008-12",27.45658175
1125,AL,Tuscaloosa County,"Percent of adults with a bachelor's degree or higher, 2008-12",26.56550302
1125,AL,Tuscaloosa County,"Less than high school graduate, 2019-23",13080.0
1125,AL,Tuscaloosa County,"High school graduate (or equivalency), 2019-23",41336.0
1125,AL,Tuscaloosa County,"Some college or associate degree, 2019-23",43904.0
1125,AL,Tuscaloosa County,"Bachelor's degree or higher, 2019-23",44957.0
1125,AL,Tuscaloosa County,"Percent of adults who are not high school graduates, 2019-23",9.129169371
1125,AL,Tuscaloosa County,"Percent of adults who are high school graduates (or equivalent), 2019-23",28.85040865
1125,AL,Tuscaloosa County,"Percent of adults completing some college or associate degree, 2019-23",30.64274098
1125,AL,Tuscaloosa County,"Percent of adults with a bachelor's degree or higher, 2019-23",31.377681
1127,AL,Walker County,2013 Urban Influence Code,1.0
1127,AL,Walker County,2024 Urban Influence Code,1.0
1127,AL,Walker County,2013 Rural-urban Continuum Code,1.0
1127,AL,Walker County,2023 Rural-urban Continuum Code,1.0
1127,AL,Walker County,"Less than a high school diploma, 1970",21847.0
1127,AL,Walker County,"High school diploma only, 1970",6568.0
1127,AL,Walker County,"Some college (1-3 years), 1970",1651.0
1127,AL,Walker County,"Four years of college or higher, 1970",1259.0
1127,AL,Walker County,"Percent of adults with less than a high school diploma, 1970",69.7
1127,AL,Walker County,"Percent of adults with a high school diploma only, 1970",21.0
1127,AL,Walker County,"Percent of adults completing some college (1-3 years), 1970",5.3
1127,AL,Walker County,"Percent of adults completing four years of college or higher, 1970",4.0
1127,AL,Walker County,"Less than a high school diploma, 1980",21870.0
1127,AL,Walker County,"High school diploma only, 1980",12652.0
1127,AL,Walker County,"Some college (1-3 years), 1980",3136.0
1127,AL,Walker County,"Four years of college or higher, 1980",2564.0
1127,AL,Walker County,"Percent of adults with less than a high school diploma, 1980",54.4
1127,AL,Walker County,"Percent of adults with a high school diploma only, 1980",31.5
1127,AL,Walker County,"Percent of adults completing some college (1-3 years), 1980",7.8
1127,AL,Walker County,"Percent of adults completing four years of college or higher, 1980",6.4
1127,AL,Walker County,"Less than high school graduate, 1990",19350.0
1127,AL,Walker County,"High school graduate (or equivalency), 1990",14080.0
1127,AL,Walker County,"Some college or associate degree, 1990",7436.0
1127,AL,Walker County,"Bachelor's degree or higher, 1990",3154.0
1127,AL,Walker County,"Percent of adults who are not high school graduates, 1990",44.0
1127,AL,Walker County,"Percent of adults who are high school graduates (or equivalent), 1990",32.0
1127,AL,Walker County,"Percent of adults completing some college or associate degree, 1990",16.9
1127,AL,Walker County,"Percent of adults with a bachelor's degree or higher, 1990",7.2
1127,AL,Walker County,"Less than high school graduate, 2000",15713.0
1127,AL,Walker County,"High school graduate (or equivalency), 2000",16647.0
1127,AL,Walker County,"Some college or associate degree, 2000",11183.0
1127,AL,Walker County,"Bachelor's degree or higher, 2000",4376.0
1127,AL,Walker County,"Percent of adults who are not high school graduates, 2000",32.8
1127,AL,Walker County,"Percent of adults who are high school graduates (or equivalent), 2000",34.7
1127,AL,Walker County,"Percent of adults completing some college or associate degree, 2000",23.3
