FIPStxt,State,Area_Name,Attribute,Value
1101,AL,Montgomery County,NATURAL_CHG_2021,164.0
1101,AL,Montgomery County,NATURAL_CHG_2022,315.0
1101,AL,Montgomery County,NATURAL_CHG_2023,643.0
1101,AL,Montgomery County,INTERNATIONAL_MIG_2020,7.0
1101,AL,Montgomery County,INTERNATIONAL_MIG_2021,129.0
1101,AL,Montgomery County,INTERNATIONAL_MIG_2022,358.0
1101,AL,Montgomery County,INTERNATIONAL_MIG_2023,439.0
1101,AL,Montgomery County,DOMESTIC_MIG_2020,-652.0
1101,AL,Montgomery County,DOMESTIC_MIG_2021,-1756.0
1101,AL,Montgomery County,DOMESTIC_MIG_2022,-1226.0
1101,AL,Montgomery County,DOMESTIC_MIG_2023,-2418.0
1101,AL,Montgomery County,NET_MIG_2020,-645.0
1101,AL,Montgomery County,NET_MIG_2021,-1627.0
1101,AL,Montgomery County,NET_MIG_2022,-868.0
1101,AL,Montgomery County,NET_MIG_2023,-1979.0
1101,AL,Montgomery County,RESIDUAL_2020,-34.0
1101,AL,Montgomery County,RESIDUAL_2021,56.0
1101,AL,Montgomery County,RESIDUAL_2022,-81.0
1101,AL,Montgomery County,RESIDUAL_2023,15.0
1101,AL,Montgomery County,GQ_ESTIMATES_BASE_2020,8397.0
1101,AL,Montgomery County,GQ_ESTIMATES_2020,8211.0
1101,AL,Montgomery County,GQ_ESTIMATES_2021,7999.0
1101,AL,Montgomery County,GQ_ESTIMATES_2022,8546.0
1101,AL,Montgomery County,GQ_ESTIMATES_2023,8732.0
1101,AL,Montgomery County,R_BIRTH_2021,13.5
1101,AL,Montgomery County,R_BIRTH_2022,13.2
1101,AL,Montgomery County,R_BIRTH_2023,13.3
1101,AL,Montgomery County,R_DEATH_2021,12.8
1101,AL,Montgomery County,R_DEATH_2022,11.8
1101,AL,Montgomery County,R_DEATH_2023,10.5
1101,AL,Montgomery County,R_NATURAL_CHG_2021,0.7
1101,AL,Montgomery County,R_NATURAL_CHG_2022,1.4
1101,AL,Montgomery County,R_NATURAL_CHG_2023,2.8
1101,AL,Montgomery County,R_INTERNATIONAL_MIG_2021,0.6
1101,AL,Montgomery County,R_INTERNATIONAL_MIG_2022,1.6
1101,AL,Montgomery County,R_INTERNATIONAL_MIG_2023,1.9
1101,AL,Montgomery County,R_DOMESTIC_MIG_2021,-7.7
1101,AL,Montgomery County,R_DOMESTIC_MIG_2022,-5.4
1101,AL,Montgomery County,R_DOMESTIC_MIG_2023,-10.7
1101,AL,Montgomery County,R_NET_MIG_2021,-7.1
1101,AL,Montgomery County,R_NET_MIG_2022,-3.8
1101,AL,Montgomery County,R_NET_MIG_2023,-8.8
1103,AL,Morgan County,Rural_Urban_Continuum_Code_2013,3.0
1103,AL,Morgan County,Rural_Urban_Continuum_Code_2023,3.0
1103,AL,Morgan County,Urban_Influence_2013,2.0
1103,AL,Morgan County,Economic_typology_2015,3.0
1103,AL,Morgan County,CENSUS_2020_POP,123421.0
1103,AL,Morgan County,ESTIMATES_BASE_2020,123424.0
1103,AL,Morgan County,POP_ESTIMATE_2020,123288.0
1103,AL,Morgan County,POP_ESTIMATE_2021,123375.0
1103,AL,Morgan County,POP_ESTIMATE_2022,124231.0
1103,AL,Morgan County,POP_ESTIMATE_2023,125133.0
1103,AL,Morgan County,N_POP_CHG_2020,-136.0
1103,AL,Morgan County,N_POP_CHG_2021,87.0
1103,AL,Morgan County,N_POP_CHG_2022,856.0
1103,AL,Morgan County,N_POP_CHG_2023,902.0
1103,AL,Morgan County,BIRTHS_2020,343.0
1103,AL,Morgan County,BIRTHS_2021,1425.0
1103,AL,Morgan County,BIRTHS_2022,1437.0
1103,AL,Morgan County,BIRTHS_2023,1461.0
1103,AL,Morgan County,DEATHS_2020,382.0
1103,AL,Morgan County,DEATHS_2021,1813.0
1103,AL,Morgan County,DEATHS_2022,1689.0
1103,AL,Morgan County,DEATHS_2023,1506.0
1103,AL,Morgan County,NATURAL_CHG_2020,-39.0
1103,AL,Morgan County,NATURAL_CHG_2021,-388.0
1103,AL,Morgan County,NATURAL_CHG_2022,-252.0
1103,AL,Morgan County,NATURAL_CHG_2023,-45.0
1103,AL,Morgan County,INTERNATIONAL_MIG_2020,1.0
1103,AL,Morgan County,INTERNATIONAL_MIG_2021,18.0
1103,AL,Morgan County,INTERNATIONAL_MIG_2022,79.0
1103,AL,Morgan County,INTERNATIONAL_MIG_2023,106.0
1103,AL,Morgan County,DOMESTIC_MIG_2020,-103.0
1103,AL,Morgan County,DOMESTIC_MIG_2021,368.0
1103,AL,Morgan County,DOMESTIC_MIG_2022,1043.0
1103,AL,Morgan County,DOMESTIC_MIG_2023,840.0
1103,AL,Morgan County,NET_MIG_2020,-102.0
1103,AL,Morgan County,NET_MIG_2021,386.0
1103,AL,Morgan County,NET_MIG_2022,1122.0
1103,AL,Morgan County,NET_MIG_2023,946.0
1103,AL,Morgan County,RESIDUAL_2020,5.0
1103,AL,Morgan County,RESIDUAL_2021,89.0
1103,AL,Morgan County,RESIDUAL_2022,-14.0
1103,AL,Morgan County,RESIDUAL_2023,1.0
1103,AL,Morgan County,GQ_ESTIMATES_BASE_2020,2287.0
1103,AL,Morgan County,GQ_ESTIMATES_2020,2094.0
1103,AL,Morgan County,GQ_ESTIMATES_2021,1934.0
1103,AL,Morgan County,GQ_ESTIMATES_2022,2139.0
1103,AL,Morgan County,GQ_ESTIMATES_2023,2229.0
1103,AL,Morgan County,R_BIRTH_2021,11.6
1103,AL,Morgan County,R_BIRTH_2022,11.6
1103,AL,Morgan County,R_BIRTH_2023,11.7
1103,AL,Morgan County,R_DEATH_2021,14.7
1103,AL,Morgan County,R_DEATH_2022,13.6
1103,AL,Morgan County,R_DEATH_2023,12.1
1103,AL,Morgan County,R_NATURAL_CHG_2021,-3.1
1103,AL,Morgan County,R_NATURAL_CHG_2022,-2.0
1103,AL,Morgan County,R_NATURAL_CHG_2023,-0.4
1103,AL,Morgan County,R_INTERNATIONAL_MIG_2021,0.1
1103,AL,Morgan County,R_INTERNATIONAL_MIG_2022,0.6
1103,AL,Morgan County,R_INTERNATIONAL_MIG_2023,0.9
1103,AL,Morgan County,R_DOMESTIC_MIG_2021,3.0
1103,AL,Morgan County,R_DOMESTIC_MIG_2022,8.4
1103,AL,Morgan County,R_DOMESTIC_MIG_2023,6.7
1103,AL,Morgan County,R_NET_MIG_2021,3.1
1103,AL,Morgan County,R_NET_MIG_2022,9.1
1103,AL,Morgan County,R_NET_MIG_2023,7.6
1105,AL,Perry County,Rural_Urban_Continuum_Code_2013,8.0
1105,AL,Perry County,Rural_Urban_Continuum_Code_2023,8.0
1105,AL,Perry County,Urban_Influence_2013,4.0
1105,AL,Perry County,Economic_typology_2015,0.0
1105,AL,Perry County,CENSUS_2020_POP,8511.0
1105,AL,Perry County,ESTIMATES_BASE_2020,8513.0
1105,AL,Perry County,POP_ESTIMATE_2020,8458.0
1105,AL,Perry County,POP_ESTIMATE_2021,8328.0
1105,AL,Perry County,POP_ESTIMATE_2022,7904.0
1105,AL,Perry County,POP_ESTIMATE_2023,7738.0
1105,AL,Perry County,N_POP_CHG_2020,-55.0
1105,AL,Perry County,N_POP_CHG_2021,-130.0
1105,AL,Perry County,N_POP_CHG_2022,-424.0
1105,AL,Perry County,N_POP_CHG_2023,-166.0
1105,AL,Perry County,BIRTHS_2020,30.0
1105,AL,Perry County,BIRTHS_2021,100.0
1105,AL,Perry County,BIRTHS_2022,91.0
1105,AL,Perry County,BIRTHS_2023,89.0
1105,AL,Perry County,DEATHS_2020,31.0
1105,AL,Perry County,DEATHS_2021,168.0
1105,AL,Perry County,DEATHS_2022,152.0
1105,AL,Perry County,DEATHS_2023,141.0
1105,AL,Perry County,NATURAL_CHG_2020,-1.0
1105,AL,Perry County,NATURAL_CHG_2021,-68.0
1105,AL,Perry County,NATURAL_CHG_2022,-61.0
1105,AL,Perry County,NATURAL_CHG_2023,-52.0
1105,AL,Perry County,INTERNATIONAL_MIG_2020,0.0
1105,AL,Perry County,INTERNATIONAL_MIG_2021,0.0
1105,AL,Perry County,INTERNATIONAL_MIG_2022,1.0
1105,AL,Perry County,INTERNATIONAL_MIG_2023,1.0
1105,AL,Perry County,DOMESTIC_MIG_2020,-49.0
1105,AL,Perry County,DOMESTIC_MIG_2021,-65.0
1105,AL,Perry County,DOMESTIC_MIG_2022,-390.0
1105,AL,Perry County,DOMESTIC_MIG_2023,-114.0
1105,AL,Perry County,NET_MIG_2020,-49.0
1105,AL,Perry County,NET_MIG_2021,-65.0
1105,AL,Perry County,NET_MIG_2022,-389.0
1105,AL,Perry County,NET_MIG_2023,-113.0
1105,AL,Perry County,RESIDUAL_2020,-5.0
1105,AL,Perry County,RESIDUAL_2021,3.0
1105,AL,Perry County,RESIDUAL_2022,26.0
1105,AL,Perry County,RESIDUAL_2023,-1.0
1105,AL,Perry County,GQ_ESTIMATES_BASE_2020,543.0
1105,AL,Perry County,GQ_ESTIMATES_2020,536.0
1105,AL,Perry County,GQ_ESTIMATES_2021,523.0
1105,AL,Perry County,GQ_ESTIMATES_2022,302.0
1105,AL,Perry County,GQ_ESTIMATES_2023,314.0
1105,AL,Perry County,R_BIRTH_2021,11.9
1105,AL,Perry County,R_BIRTH_2022,11.2
1105,AL,Perry County,R_BIRTH_2023,11.4
1105,AL,Perry County,R_DEATH_2021,20.0
1105,AL,Perry County,R_DEATH_2022,18.7
1105,AL,Perry County,R_DEATH_2023,18.0
1105,AL,Perry County,R_NATURAL_CHG_2021,-8.1
1105,AL,Perry County,R_NATURAL_CHG_2022,-7.5
1105,AL,Perry County,R_NATURAL_CHG_2023,-6.6
1105,AL,Perry County,R_INTERNATIONAL_MIG_2021,0.0
1105,AL,Perry County,R_INTERNATIONAL_MIG_2022,0.1
1105,AL,Perry County,R_INTERNATIONAL_MIG_2023,0.1
1105,AL,Perry County,R_DOMESTIC_MIG_2021,-7.7
1105,AL,Perry County,R_DOMESTIC_MIG_2022,-48.1
1105,AL,Perry County,R_DOMESTIC_MIG_2023,-14.6
1105,AL,Perry County,R_NET_MIG_2021,-7.7
1105,AL,Perry County,R_NET_MIG_2022,-47.9
1105,AL,Perry County,R_NET_MIG_2023,-14.4
1107,AL,Pickens County,Rural_Urban_Continuum_Code_2013,3.0
1107,AL,Pickens County,Rural_Urban_Continuum_Code_2023,2.0
1107,AL,Pickens County,Urban_Influence_2013,2.0
1107,AL,Pickens County,Economic_typology_2015,0.0
1107,AL,Pickens County,CENSUS_2020_POP,19123.0
1107,AL,Pickens County,ESTIMATES_BASE_2020,19130.0
1107,AL,Pickens County,POP_ESTIMATE_2020,18969.0
1107,AL,Pickens County,POP_ESTIMATE_2021,18618.0
1107,AL,Pickens County,POP_ESTIMATE_2022,18749.0
1107,AL,Pickens County,POP_ESTIMATE_2023,18688.0
1107,AL,Pickens County,N_POP_CHG_2020,-161.0
1107,AL,Pickens County,N_POP_CHG_2021,-351.0
1107,AL,Pickens County,N_POP_CHG_2022,131.0
1107,AL,Pickens County,N_POP_CHG_2023,-61.0
1107,AL,Pickens County,BIRTHS_2020,33.0
1107,AL,Pickens County,BIRTHS_2021,169.0
1107,AL,Pickens County,BIRTHS_2022,181.0
1107,AL,Pickens County,BIRTHS_2023,186.0
1107,AL,Pickens County,DEATHS_2020,78.0
1107,AL,Pickens County,DEATHS_2021,341.0
1107,AL,Pickens County,DEATHS_2022,308.0
1107,AL,Pickens County,DEATHS_2023,283.0
1107,AL,Pickens County,NATURAL_CHG_2020,-45.0
1107,AL,Pickens County,NATURAL_CHG_2021,-172.0
1107,AL,Pickens County,NATURAL_CHG_2022,-127.0
1107,AL,Pickens County,NATURAL_CHG_2023,-97.0
1107,AL,Pickens County,INTERNATIONAL_MIG_2020,0.0
1107,AL,Pickens County,INTERNATIONAL_MIG_2021,3.0
1107,AL,Pickens County,INTERNATIONAL_MIG_2022,11.0
1107,AL,Pickens County,INTERNATIONAL_MIG_2023,14.0
1107,AL,Pickens County,DOMESTIC_MIG_2020,-99.0
1107,AL,Pickens County,DOMESTIC_MIG_2021,-182.0
1107,AL,Pickens County,DOMESTIC_MIG_2022,233.0
1107,AL,Pickens County,DOMESTIC_MIG_2023,22.0
1107,AL,Pickens County,NET_MIG_2020,-99.0
1107,AL,Pickens County,NET_MIG_2021,-179.0
1107,AL,Pickens County,NET_MIG_2022,244.0
1107,AL,Pickens County,NET_MIG_2023,36.0
1107,AL,Pickens County,RESIDUAL_2020,-17.0
1107,AL,Pickens County,RESIDUAL_2021,0.0
1107,AL,Pickens County,RESIDUAL_2022,14.0
1107,AL,Pickens County,RESIDUAL_2023,0.0
1107,AL,Pickens County,GQ_ESTIMATES_BASE_2020,1772.0
1107,AL,Pickens County,GQ_ESTIMATES_2020,1667.0
1107,AL,Pickens County,GQ_ESTIMATES_2021,1573.0
1107,AL,Pickens County,GQ_ESTIMATES_2022,1916.0
1107,AL,Pickens County,GQ_ESTIMATES_2023,1983.0
1107,AL,Pickens County,R_BIRTH_2021,9.0
1107,AL,Pickens County,R_BIRTH_2022,9.7
1107,AL,Pickens County,R_BIRTH_2023,9.9
1107,AL,Pickens County,R_DEATH_2021,18.1
1107,AL,Pickens County,R_DEATH_2022,16.5
1107,AL,Pickens County,R_DEATH_2023,15.1
1107,AL,Pickens County,R_NATURAL_CHG_2021,-9.2
1107,AL,Pickens County,R_NATURAL_CHG_2022,-6.8
1107,AL,Pickens County,R_NATURAL_CHG_2023,-5.2
1107,AL,Pickens County,R_INTERNATIONAL_MIG_2021,0.2
1107,AL,Pickens County,R_INTERNATIONAL_MIG_2022,0.6
1107,AL,Pickens County,R_INTERNATIONAL_MIG_2023,0.7
1107,AL,Pickens County,R_DOMESTIC_MIG_2021,-9.7
1107,AL,Pickens County,R_DOMESTIC_MIG_2022,12.5
1107,AL,Pickens County,R_DOMESTIC_MIG_2023,1.2
1107,AL,Pickens County,R_NET_MIG_2021,-9.5
1107,AL,Pickens County,R_NET_MIG_2022,13.1
1107,AL,Pickens County,R_NET_MIG_2023,1.9
1109,AL,Pike County,Rural_Urban_Continuum_Code_2013,6.0
1109,AL,Pike County,Rural_Urban_Continuum_Code_2023,6.0
1109,AL,Pike County,Urban_Influence_2013,5.0
1109,AL,Pike County,Economic_typology_2015,4.0
1109,AL,Pike County,CENSUS_2020_POP,33009.0
1109,AL,Pike County,ESTIMATES_BASE_2020,33002.0
1109,AL,Pike County,POP_ESTIMATE_2020,32900.0
1109,AL,Pike County,POP_ESTIMATE_2021,32746.0
1109,AL,Pike County,POP_ESTIMATE_2022,33008.0
1109,AL,Pike County,POP_ESTIMATE_2023,33137.0
1109,AL,Pike County,N_POP_CHG_2020,-102.0
1109,AL,Pike County,N_POP_CHG_2021,-154.0
1109,AL,Pike County,N_POP_CHG_2022,262.0
1109,AL,Pike County,N_POP_CHG_2023,129.0
1109,AL,Pike County,BIRTHS_2020,89.0
1109,AL,Pike County,BIRTHS_2021,355.0
1109,AL,Pike County,BIRTHS_2022,359.0
1109,AL,Pike County,BIRTHS_2023,360.0
1109,AL,Pike County,DEATHS_2020,100.0
1109,AL,Pike County,DEATHS_2021,454.0
1109,AL,Pike County,DEATHS_2022,439.0
1109,AL,Pike County,DEATHS_2023,396.0
1109,AL,Pike County,NATURAL_CHG_2020,-11.0
1109,AL,Pike County,NATURAL_CHG_2021,-99.0
1109,AL,Pike County,NATURAL_CHG_2022,-80.0
1109,AL,Pike County,NATURAL_CHG_2023,-36.0
1109,AL,Pike County,INTERNATIONAL_MIG_2020,2.0
1109,AL,Pike County,INTERNATIONAL_MIG_2021,26.0
1109,AL,Pike County,INTERNATIONAL_MIG_2022,63.0
1109,AL,Pike County,INTERNATIONAL_MIG_2023,66.0
1109,AL,Pike County,DOMESTIC_MIG_2020,-86.0
1109,AL,Pike County,DOMESTIC_MIG_2021,-100.0
1109,AL,Pike County,DOMESTIC_MIG_2022,278.0
1109,AL,Pike County,DOMESTIC_MIG_2023,100.0
1109,AL,Pike County,NET_MIG_2020,-84.0
1109,AL,Pike County,NET_MIG_2021,-74.0
1109,AL,Pike County,NET_MIG_2022,341.0
1109,AL,Pike County,NET_MIG_2023,166.0
1109,AL,Pike County,RESIDUAL_2020,-7.0
1109,AL,Pike County,RESIDUAL_2021,19.0
1109,AL,Pike County,RESIDUAL_2022,1.0
1109,AL,Pike County,RESIDUAL_2023,-1.0
1109,AL,Pike County,GQ_ESTIMATES_BASE_2020,2143.0
1109,AL,Pike County,GQ_ESTIMATES_2020,2067.0
1109,AL,Pike County,GQ_ESTIMATES_2021,1964.0
1109,AL,Pike County,GQ_ESTIMATES_2022,2118.0
1109,AL,Pike County,GQ_ESTIMATES_2023,2079.0
1109,AL,Pike County,R_BIRTH_2021,10.8
1109,AL,Pike County,R_BIRTH_2022,10.9
1109,AL,Pike County,R_BIRTH_2023,10.9
1109,AL,Pike County,R_DEATH_2021,13.8
1109,AL,Pike County,R_DEATH_2022,13.4
1109,AL,Pike County,R_DEATH_2023,12.0
1109,AL,Pike County,R_NATURAL_CHG_2021,-3.0
1109,AL,Pike County,R_NATURAL_CHG_2022,-2.4
1109,AL,Pike County,R_NATURAL_CHG_2023,-1.1
1109,AL,Pike County,R_INTERNATIONAL_MIG_2021,0.8
1109,AL,Pike County,R_INTERNATIONAL_MIG_2022,1.9
1109,AL,Pike County,R_INTERNATIONAL_MIG_2023,2.0
1109,AL,Pike County,R_DOMESTIC_MIG_2021,-3.0
1109,AL,Pike County,R_DOMESTIC_MIG_2022,8.5
1109,AL,Pike County,R_DOMESTIC_MIG_2023,3.0
1109,AL,Pike County,R_NET_MIG_2021,-2.3
1109,AL,Pike County,R_NET_MIG_2022,10.4
1109,AL,Pike County,R_NET_MIG_2023,5.0
1111,AL,Randolph County,Rural_Urban_Continuum_Code_2013,6.0
1111,AL,Randolph County,Rural_Urban_Continuum_Code_2023,8.0
1111,AL,Randolph County,Urban_Influence_2013,4.0
1111,AL,Randolph County,Economic_typology_2015,0.0
1111,AL,Randolph County,CENSUS_2020_POP,21967.0
1111,AL,Randolph County,ESTIMATES_BASE_2020,21961.0
1111,AL,Randolph County,POP_ESTIMATE_2020,22086.0
1111,AL,Randolph County,POP_ESTIMATE_2021,22184.0
1111,AL,Randolph County,POP_ESTIMATE_2022,22460.0
1111,AL,Randolph County,POP_ESTIMATE_2023,22786.0
1111,AL,Randolph County,N_POP_CHG_2020,125.0
1111,AL,Randolph County,N_POP_CHG_2021,98.0
1111,AL,Randolph County,N_POP_CHG_2022,276.0
1111,AL,Randolph County,N_POP_CHG_2023,326.0
1111,AL,Randolph County,BIRTHS_2020,63.0
1111,AL,Randolph County,BIRTHS_2021,265.0
1111,AL,Randolph County,BIRTHS_2022,252.0
1111,AL,Randolph County,BIRTHS_2023,249.0
1111,AL,Randolph County,DEATHS_2020,82.0
1111,AL,Randolph County,DEATHS_2021,389.0
1111,AL,Randolph County,DEATHS_2022,355.0
1111,AL,Randolph County,DEATHS_2023,336.0
1111,AL,Randolph County,NATURAL_CHG_2020,-19.0
1111,AL,Randolph County,NATURAL_CHG_2021,-124.0
1111,AL,Randolph County,NATURAL_CHG_2022,-103.0
1111,AL,Randolph County,NATURAL_CHG_2023,-87.0
1111,AL,Randolph County,INTERNATIONAL_MIG_2020,0.0
1111,AL,Randolph County,INTERNATIONAL_MIG_2021,1.0
1111,AL,Randolph County,INTERNATIONAL_MIG_2022,2.0
1111,AL,Randolph County,INTERNATIONAL_MIG_2023,10.0
1111,AL,Randolph County,DOMESTIC_MIG_2020,163.0
1111,AL,Randolph County,DOMESTIC_MIG_2021,219.0
1111,AL,Randolph County,DOMESTIC_MIG_2022,368.0
1111,AL,Randolph County,DOMESTIC_MIG_2023,404.0
1111,AL,Randolph County,NET_MIG_2020,163.0
1111,AL,Randolph County,NET_MIG_2021,220.0
1111,AL,Randolph County,NET_MIG_2022,370.0
1111,AL,Randolph County,NET_MIG_2023,414.0
1111,AL,Randolph County,RESIDUAL_2020,-19.0
1111,AL,Randolph County,RESIDUAL_2021,2.0
1111,AL,Randolph County,RESIDUAL_2022,9.0
1111,AL,Randolph County,RESIDUAL_2023,-1.0
1111,AL,Randolph County,GQ_ESTIMATES_BASE_2020,410.0
1111,AL,Randolph County,GQ_ESTIMATES_2020,498.0
1111,AL,Randolph County,GQ_ESTIMATES_2021,585.0
1111,AL,Randolph County,GQ_ESTIMATES_2022,588.0
1111,AL,Randolph County,GQ_ESTIMATES_2023,590.0
1111,AL,Randolph County,R_BIRTH_2021,12.0
1111,AL,Randolph County,R_BIRTH_2022,11.3
1111,AL,Randolph County,R_BIRTH_2023,11.0
1111,AL,Randolph County,R_DEATH_2021,17.6
1111,AL,Randolph County,R_DEATH_2022,15.9
1111,AL,Randolph County,R_DEATH_2023,14.9
1111,AL,Randolph County,R_NATURAL_CHG_2021,-5.6
1111,AL,Randolph County,R_NATURAL_CHG_2022,-4.6
1111,AL,Randolph County,R_NATURAL_CHG_2023,-3.8
1111,AL,Randolph County,R_INTERNATIONAL_MIG_2021,0.0
1111,AL,Randolph County,R_INTERNATIONAL_MIG_2022,0.1
1111,AL,Randolph County,R_INTERNATIONAL_MIG_2023,0.4
1111,AL,Randolph County,R_DOMESTIC_MIG_2021,9.9
1111,AL,Randolph County,R_DOMESTIC_MIG_2022,16.5
1111,AL,Randolph County,R_DOMESTIC_MIG_2023,17.9
1111,AL,Randolph County,R_NET_MIG_2021,9.9
1111,AL,Randolph County,R_NET_MIG_2022,16.6
1111,AL,Randolph County,R_NET_MIG_2023,18.3
1113,AL,Russell County,Rural_Urban_Continuum_Code_2013,2.0
1113,AL,Russell County,Rural_Urban_Continuum_Code_2023,2.0
1113,AL,Russell County,Urban_Influence_2013,2.0
1113,AL,Russell County,Economic_typology_2015,3.0
1113,AL,Russell County,CENSUS_2020_POP,59183.0
1113,AL,Russell County,ESTIMATES_BASE_2020,59182.0
1113,AL,Russell County,POP_ESTIMATE_2020,59258.0
1113,AL,Russell County,POP_ESTIMATE_2021,58681.0
1113,AL,Russell County,POP_ESTIMATE_2022,58594.0
1113,AL,Russell County,POP_ESTIMATE_2023,58744.0
1113,AL,Russell County,N_POP_CHG_2020,76.0
1113,AL,Russell County,N_POP_CHG_2021,-577.0
1113,AL,Russell County,N_POP_CHG_2022,-87.0
1113,AL,Russell County,N_POP_CHG_2023,150.0
1113,AL,Russell County,BIRTHS_2020,184.0
1113,AL,Russell County,BIRTHS_2021,788.0
1113,AL,Russell County,BIRTHS_2022,829.0
1113,AL,Russell County,BIRTHS_2023,688.0
1113,AL,Russell County,DEATHS_2020,166.0
1113,AL,Russell County,DEATHS_2021,828.0
1113,AL,Russell County,DEATHS_2022,801.0
1113,AL,Russell County,DEATHS_2023,710.0
1113,AL,Russell County,NATURAL_CHG_2020,18.0
1113,AL,Russell County,NATURAL_CHG_2021,-40.0
1113,AL,Russell County,NATURAL_CHG_2022,28.0
1113,AL,Russell County,NATURAL_CHG_2023,-22.0
1113,AL,Russell County,INTERNATIONAL_MIG_2020,8.0
1113,AL,Russell County,INTERNATIONAL_MIG_2021,8.0
1113,AL,Russell County,INTERNATIONAL_MIG_2022,16.0
1113,AL,Russell County,INTERNATIONAL_MIG_2023,24.0
1113,AL,Russell County,DOMESTIC_MIG_2020,34.0
1113,AL,Russell County,DOMESTIC_MIG_2021,-555.0
1113,AL,Russell County,DOMESTIC_MIG_2022,-106.0
1113,AL,Russell County,DOMESTIC_MIG_2023,149.0
1113,AL,Russell County,NET_MIG_2020,42.0
1113,AL,Russell County,NET_MIG_2021,-547.0
1113,AL,Russell County,NET_MIG_2022,-90.0
1113,AL,Russell County,NET_MIG_2023,173.0
1113,AL,Russell County,RESIDUAL_2020,16.0
1113,AL,Russell County,RESIDUAL_2021,10.0
1113,AL,Russell County,RESIDUAL_2022,-25.0
1113,AL,Russell County,RESIDUAL_2023,-1.0
1113,AL,Russell County,GQ_ESTIMATES_BASE_2020,530.0
1113,AL,Russell County,GQ_ESTIMATES_2020,530.0
1113,AL,Russell County,GQ_ESTIMATES_2021,530.0
1113,AL,Russell County,GQ_ESTIMATES_2022,530.0
1113,AL,Russell County,GQ_ESTIMATES_2023,530.0
1113,AL,Russell County,R_BIRTH_2021,13.4
1113,AL,Russell County,R_BIRTH_2022,14.1
1113,AL,Russell County,R_BIRTH_2023,11.7
1113,AL,Russell County,R_DEATH_2021,14.0
1113,AL,Russell County,R_DEATH_2022,13.7
1113,AL,Russell County,R_DEATH_2023,12.1
1113,AL,Russell County,R_NATURAL_CHG_2021,-0.7
1113,AL,Russell County,R_NATURAL_CHG_2022,0.5
1113,AL,Russell County,R_NATURAL_CHG_2023,-0.4
1113,AL,Russell County,R_INTERNATIONAL_MIG_2021,0.1
1113,AL,Russell County,R_INTERNATIONAL_MIG_2022,0.3
1113,AL,Russell County,R_INTERNATIONAL_MIG_2023,0.4
1113,AL,Russell County,R_DOMESTIC_MIG_2021,-9.4
1113,AL,Russell County,R_DOMESTIC_MIG_2022,-1.8
1113,AL,Russell County,R_DOMESTIC_MIG_2023,2.5
1113,AL,Russell County,R_NET_MIG_2021,-9.3
1113,AL,Russell County,R_NET_MIG_2022,-1.5
1113,AL,Russell County,R_NET_MIG_2023,2.9
1115,AL,St. Clair County,Rural_Urban_Continuum_Code_2013,1.0
1115,AL,St. Clair County,Rural_Urban_Continuum_Code_2023,1.0
1115,AL,St. Clair County,Urban_Influence_2013,1.0
1115,AL,St. Clair County,Economic_typology_2015,0.0
1115,AL,St. Clair County,CENSUS_2020_POP,91103.0
1115,AL,St. Clair County,ESTIMATES_BASE_2020,91468.0
1115,AL,St. Clair County,POP_ESTIMATE_2020,91657.0
1115,AL,St. Clair County,POP_ESTIMATE_2021,92874.0
1115,AL,St. Clair County,POP_ESTIMATE_2022,93881.0
1115,AL,St. Clair County,POP_ESTIMATE_2023,95552.0
1115,AL,St. Clair County,N_POP_CHG_2020,189.0
1115,AL,St. Clair County,N_POP_CHG_2021,1217.0
1115,AL,St. Clair County,N_POP_CHG_2022,1007.0
1115,AL,St. Clair County,N_POP_CHG_2023,1671.0
1115,AL,St. Clair County,BIRTHS_2020,233.0
1115,AL,St. Clair County,BIRTHS_2021,959.0
1115,AL,St. Clair County,BIRTHS_2022,1021.0
1115,AL,St. Clair County,BIRTHS_2023,1032.0
1115,AL,St. Clair County,DEATHS_2020,265.0
1115,AL,St. Clair County,DEATHS_2021,1327.0
1115,AL,St. Clair County,DEATHS_2022,1294.0
1115,AL,St. Clair County,DEATHS_2023,1156.0
1115,AL,St. Clair County,NATURAL_CHG_2020,-32.0
1115,AL,St. Clair County,NATURAL_CHG_2021,-368.0
1115,AL,St. Clair County,NATURAL_CHG_2022,-273.0
1115,AL,St. Clair County,NATURAL_CHG_2023,-124.0
1115,AL,St. Clair County,INTERNATIONAL_MIG_2020,0.0
1115,AL,St. Clair County,INTERNATIONAL_MIG_2021,8.0
1115,AL,St. Clair County,INTERNATIONAL_MIG_2022,15.0
1115,AL,St. Clair County,INTERNATIONAL_MIG_2023,18.0
1115,AL,St. Clair County,DOMESTIC_MIG_2020,207.0
1115,AL,St. Clair County,DOMESTIC_MIG_2021,1597.0
1115,AL,St. Clair County,DOMESTIC_MIG_2022,1246.0
1115,AL,St. Clair County,DOMESTIC_MIG_2023,1777.0
1115,AL,St. Clair County,NET_MIG_2020,207.0
1115,AL,St. Clair County,NET_MIG_2021,1605.0
1115,AL,St. Clair County,NET_MIG_2022,1261.0
1115,AL,St. Clair County,NET_MIG_2023,1795.0
1115,AL,St. Clair County,RESIDUAL_2020,14.0
1115,AL,St. Clair County,RESIDUAL_2021,-20.0
1115,AL,St. Clair County,RESIDUAL_2022,19.0
1115,AL,St. Clair County,RESIDUAL_2023,0.0
